ID,STOREID,PRODUCTID,QUANTITY,UNITPRICE,SUBTOTAL
2991,4,10,2,5,10
2991,4,5,2,6,12
2992,4,23,1,6,6
2992,8,22,2,8,16
2993,3,14,1,5,5
2994,2,12,1,5,5
2994,2,1,1,4,4
2994,3,4,2,5,10
2994,7,38,1,6,6
2995,4,18,1,8,8
2996,10,19,1,6,6
2997,10,35,2,5,10
2998,10,25,1,6,6
2999,8,16,2,6,12
3000,2,20,2,5,10
3000,8,14,1,5,5
3001,1,31,1,6,6
3002,3,16,1,6,6
3003,9,35,1,5,5
3003,4,12,2,5,10
3004,9,33,2,4,8
3005,9,3,1,5,5
3006,8,5,1,6,6
3007,8,7,2,3,6
3008,10,26,2,4,8
3009,3,37,1,4,4
3009,1,9,2,5,10
3010,5,31,1,6,6
3011,3,17,2,7,14
3012,1,17,2,7,14
3012,8,31,1,6,6
3013,3,11,1,5,5
3013,4,3,1,5,5
3013,10,7,1,3,3
3014,8,12,2,5,10
3014,8,2,2,6,12
3014,2,24,2,8,16
3015,5,26,1,4,4
3016,6,22,1,8,8
3017,1,32,2,3,6
3018,8,4,2,5,10
3019,10,38,2,6,12
3020,9,24,1,8,8
3021,3,34,1,5,5
3022,8,12,2,5,10
3023,1,19,2,6,12
3024,9,7,2,3,6
3025,4,20,2,5,10
3026,10,7,2,3,6
3026,7,15,1,6,6
3027,6,20,1,5,5
3028,1,37,2,4,8
3029,2,35,2,5,10
3030,1,28,1,5,5
3031,8,16,1,6,6
3032,7,7,1,3,3
3033,1,36,2,4,8
3034,1,37,1,4,4
3035,9,7,2,3,6
3036,3,21,1,6,6
3036,5,9,2,5,10
3037,2,16,1,6,6
3037,3,9,2,5,10
3038,9,37,2,4,8
3038,10,28,2,5,10
3039,2,3,2,5,10
3040,1,25,1,6,6
3041,9,33,2,4,8
3042,9,12,2,5,10
3043,5,24,1,8,8
3043,1,3,2,5,10
3044,9,19,1,6,6
3044,8,17,1,7,7
3045,6,35,2,5,10
3045,3,23,1,6,6
3045,9,32,2,3,6
3046,3,5,1,6,6
3047,4,35,2,5,10
3047,8,35,1,5,5
3048,8,32,2,3,6
3049,7,30,1,6,6
3050,8,31,2,6,12
3051,5,9,1,5,5
3052,6,11,2,5,10
3053,10,22,2,8,16
3053,10,1,2,4,8
3054,5,20,1,5,5
3054,4,9,1,5,5
3055,8,23,1,6,6
3055,10,4,2,5,10
3056,9,29,2,6,12
3057,3,24,1,8,8
3058,4,8,2,5,10
3059,6,13,1,5,5
3060,1,35,1,5,5
3061,2,14,1,5,5
3061,7,10,2,5,10
3062,3,36,2,4,8
3063,3,4,2,5,10
3063,3,19,1,6,6
3063,10,23,1,6,6
3064,3,6,1,3,3
3065,2,9,2,5,10
3066,10,3,2,5,10
3067,5,25,2,6,12
3068,8,2,2,6,12
3068,8,9,1,5,5
3069,7,25,2,6,12
3070,1,4,2,5,10
3071,10,2,2,6,12
3072,8,1,2,4,8
3072,10,11,2,5,10
3072,2,35,1,5,5
3072,5,37,2,4,8
3073,6,23,1,6,6
3074,7,30,1,6,6
3075,10,36,1,4,4
3075,3,34,2,5,10
3076,9,4,1,5,5
3077,10,30,2,6,12
3078,2,8,2,5,10
3079,6,7,1,3,3
3080,5,18,1,8,8
3081,10,1,2,4,8
3082,5,13,2,5,10
3083,9,9,2,5,10
3084,4,33,2,4,8
3085,6,18,2,8,16
3086,2,34,1,5,5
3086,8,21,1,6,6
3087,4,25,2,6,12
3088,5,11,1,5,5
3088,1,16,2,6,12
3088,2,9,2,5,10
3089,6,13,2,5,10
3089,10,5,2,6,12
3090,6,28,2,5,10
3091,6,10,1,5,5
3092,3,1,2,4,8
3093,4,20,1,5,5
3093,5,3,1,5,5
3094,9,32,1,3,3
3095,8,17,1,7,7
3096,1,11,1,5,5
3096,7,38,2,6,12
3096,2,21,2,6,12
3097,2,2,1,6,6
3098,8,10,1,5,5
3099,10,9,2,5,10
3100,6,2,2,6,12
3101,3,2,1,6,6
3102,9,18,1,8,8
3103,2,28,2,5,10
3104,1,11,1,5,5
3105,8,37,1,4,4
3106,7,33,1,4,4
3107,7,26,1,4,4
3108,5,28,1,5,5
3109,5,10,2,5,10
3110,2,34,2,5,10
3110,9,6,1,3,3
3110,7,22,1,8,8
3111,2,36,2,4,8
3111,5,3,1,5,5
3112,7,21,2,6,12
3112,3,6,2,3,6
3113,1,24,1,8,8
3114,3,36,2,4,8
3115,7,11,2,5,10
3116,2,15,1,6,6
3117,7,2,2,6,12
3117,4,2,1,6,6
3118,4,35,2,5,10
3119,4,14,1,5,5
3120,10,34,2,5,10
3121,9,9,1,5,5
3121,8,27,1,4,4
3122,7,20,1,5,5
3123,8,20,2,5,10
3124,3,9,2,5,10
3125,5,16,2,6,12
3126,9,15,2,6,12
3127,1,5,1,6,6
3128,6,17,1,7,7
3129,4,18,2,8,16
3130,10,31,2,6,12
3130,3,30,1,6,6
3131,2,3,2,5,10
3132,6,26,2,4,8
3133,10,29,1,6,6
3133,3,2,2,6,12
3134,7,14,2,5,10
3134,2,17,2,7,14
3135,8,38,1,6,6
3136,4,22,2,8,16
3137,4,19,2,6,12
3138,2,14,1,5,5
3139,8,24,1,8,8
3140,2,1,2,4,8
3141,1,14,1,5,5
3142,7,32,2,3,6
3143,10,17,1,7,7
3144,1,35,1,5,5
3145,5,24,2,8,16
3146,10,7,2,3,6
3147,7,24,1,8,8
3148,6,7,2,3,6
3148,2,22,2,8,16
3149,8,10,2,5,10
3150,9,32,1,3,3
3151,10,11,1,5,5
3151,10,21,1,6,6
3152,7,19,1,6,6
3153,3,19,1,6,6
3153,2,20,2,5,10
3153,8,31,1,6,6
3153,9,37,2,4,8
3154,1,28,1,5,5
3154,4,23,2,6,12
3155,5,30,1,6,6
3156,6,31,2,6,12
3157,5,37,1,4,4
3158,5,1,1,4,4
3159,3,11,1,5,5
3160,10,21,1,6,6
3161,1,7,1,3,3
3161,7,34,2,5,10
3162,8,38,1,6,6
3163,7,37,1,4,4
3163,6,26,2,4,8
3164,1,37,1,4,4
3165,1,32,2,3,6
3165,7,9,2,5,10
3165,9,6,2,3,6
3165,6,8,1,5,5
3166,5,8,2,5,10
3167,5,15,2,6,12
3168,10,24,1,8,8
3169,1,28,1,5,5
3169,4,5,1,6,6
3170,8,13,2,5,10
3171,9,31,2,6,12
3171,2,13,2,5,10
3172,2,23,1,6,6
3173,8,11,1,5,5
3174,2,17,1,7,7
3175,4,11,2,5,10
3176,7,15,2,6,12
3177,8,32,2,3,6
3178,8,20,2,5,10
3179,8,19,1,6,6
3179,1,34,1,5,5
3180,8,34,2,5,10
3181,3,3,1,5,5
3181,3,13,2,5,10
3182,1,20,1,5,5
3182,9,31,2,6,12
3183,4,17,1,7,7
3184,1,23,2,6,12
3184,6,6,1,3,3
3185,9,20,1,5,5
3186,9,3,1,5,5
3186,8,38,1,6,6
3187,4,26,1,4,4
3188,9,11,1,5,5
3189,8,20,2,5,10
3190,5,17,2,7,14
3191,8,4,1,5,5
3191,2,3,1,5,5
3191,6,11,1,5,5
3192,5,5,1,6,6
3193,10,18,2,8,16
3194,7,25,2,6,12
3194,4,14,1,5,5
3195,6,21,1,6,6
3196,8,10,1,5,5
3197,5,25,2,6,12
3198,2,26,2,4,8
3199,6,19,2,6,12
3200,4,27,2,4,8
3200,3,9,2,5,10
3201,4,8,1,5,5
3202,4,28,2,5,10
3203,3,21,2,6,12
3204,7,17,2,7,14
3205,1,9,2,5,10
3206,8,36,1,4,4
3207,7,36,1,4,4
3208,6,10,2,5,10
3209,2,37,1,4,4
3210,3,20,1,5,5
3211,3,19,1,6,6
3212,10,33,1,4,4
3213,4,17,2,7,14
3214,7,1,1,4,4
3215,8,37,1,4,4
3216,3,10,2,5,10
3216,10,32,2,3,6
3217,1,32,2,3,6
3217,2,36,2,4,8
3218,9,35,2,5,10
3218,10,30,2,6,12
3218,6,24,2,8,16
3218,2,31,2,6,12
3219,7,4,1,5,5
3220,1,34,1,5,5
3221,4,4,2,5,10
3222,9,20,2,5,10
3222,8,34,1,5,5
3223,1,11,2,5,10
3224,9,15,2,6,12
3225,6,33,2,4,8
3226,2,29,2,6,12
3226,7,5,1,6,6
3227,8,13,1,5,5
3228,1,7,1,3,3
3229,10,7,1,3,3
3230,9,33,2,4,8
3231,1,4,1,5,5
3231,3,10,1,5,5
3232,7,21,1,6,6
3232,8,6,1,3,3
3232,7,10,2,5,10
3233,2,9,2,5,10
3234,7,30,2,6,12
3235,8,17,1,7,7
3236,3,35,1,5,5
3236,9,8,2,5,10
3237,2,10,1,5,5
3238,2,22,1,8,8
3239,7,6,2,3,6
3239,1,16,2,6,12
3239,5,6,1,3,3
3240,9,34,1,5,5
3241,3,7,2,3,6
3242,5,6,1,3,3
3243,4,19,1,6,6
3244,4,33,1,4,4
3245,3,11,1,5,5
3246,7,15,2,6,12
3247,9,29,2,6,12
3248,2,7,1,3,3
3248,5,37,2,4,8
3249,7,5,2,6,12
3250,7,5,2,6,12
3251,6,4,1,5,5
3252,10,17,1,7,7
3252,4,9,2,5,10
3253,3,25,2,6,12
3254,1,17,2,7,14
3255,1,25,2,6,12
3256,4,30,2,6,12
3257,1,4,1,5,5
3258,10,7,1,3,3
3259,9,11,2,5,10
3260,6,7,1,3,3
3261,1,37,2,4,8
3262,6,1,1,4,4
3263,5,16,1,6,6
3264,4,6,2,3,6
3265,2,28,1,5,5
3266,8,9,2,5,10
3267,1,19,1,6,6
3268,9,20,1,5,5
3269,6,11,2,5,10
3270,1,24,2,8,16
3271,5,18,2,8,16
3271,4,33,1,4,4
3272,4,14,1,5,5
3273,8,11,1,5,5
3273,9,17,1,7,7
3274,3,17,1,7,7
3275,3,14,2,5,10
3276,2,16,1,6,6
3276,1,6,2,3,6
3276,7,25,1,6,6
3277,1,13,1,5,5
3278,5,11,1,5,5
3279,3,37,1,4,4
3280,4,14,1,5,5
3280,3,2,2,6,12
3280,1,32,1,3,3
3281,6,15,1,6,6
3282,9,18,2,8,16
3283,8,21,2,6,12
3284,5,24,1,8,8
3285,1,22,2,8,16
3286,3,38,1,6,6
3287,4,20,1,5,5
3288,1,13,2,5,10
3288,7,4,1,5,5
3289,8,27,2,4,8
3290,6,26,1,4,4
3290,5,27,1,4,4
3291,7,8,1,5,5
3291,3,23,2,6,12
3292,3,3,1,5,5
3293,5,33,1,4,4
3294,10,16,2,6,12
3295,3,22,2,8,16
3296,1,4,2,5,10
3297,6,2,2,6,12
3298,3,31,2,6,12
3299,10,5,1,6,6
3300,10,20,1,5,5
3300,1,1,2,4,8
3301,1,6,1,3,3
3302,9,12,1,5,5
3303,1,21,1,6,6
3303,6,34,1,5,5
3304,3,12,1,5,5
3305,5,5,2,6,12
3306,3,13,2,5,10
3307,3,26,2,4,8
3308,10,32,2,3,6
3309,2,15,2,6,12
3310,2,24,1,8,8
3311,8,2,2,6,12
3311,9,38,1,6,6
3312,5,25,2,6,12
3313,2,28,1,5,5
3313,9,38,2,6,12
3314,1,2,1,6,6
3314,1,15,2,6,12
3315,8,14,1,5,5
3315,9,37,2,4,8
3316,8,33,1,4,4
3317,4,13,1,5,5
3318,8,9,2,5,10
3318,10,32,1,3,3
3319,6,29,2,6,12
3320,7,23,2,6,12
3321,1,13,1,5,5
3322,1,5,1,6,6
3323,7,28,2,5,10
3324,3,25,2,6,12
3325,10,7,1,3,3
3326,5,30,2,6,12
3327,6,36,2,4,8
3327,1,9,2,5,10
3327,4,34,2,5,10
3328,1,2,1,6,6
3329,10,7,1,3,3
3330,1,22,1,8,8
3331,5,9,1,5,5
3332,10,2,1,6,6
3332,5,30,1,6,6
3333,2,28,1,5,5
3333,8,22,2,8,16
3334,4,16,1,6,6
3335,10,23,1,6,6
3336,4,8,1,5,5
3337,7,31,2,6,12
3338,8,26,1,4,4
3338,6,14,2,5,10
3339,3,3,2,5,10
3340,8,33,1,4,4
3340,3,19,1,6,6
3340,6,22,2,8,16
3341,8,21,1,6,6
3342,2,17,1,7,7
3343,7,2,1,6,6
3344,6,34,1,5,5
3345,2,25,1,6,6
3346,3,6,1,3,3
3347,7,14,2,5,10
3348,1,23,1,6,6
3348,10,10,2,5,10
3348,5,22,2,8,16
3349,5,15,2,6,12
3350,9,31,1,6,6
3351,1,22,2,8,16
3352,10,33,2,4,8
3352,10,24,2,8,16
3353,3,21,2,6,12
3354,5,34,2,5,10
3354,3,27,2,4,8
3355,8,9,1,5,5
3356,8,12,1,5,5
3356,4,36,2,4,8
3357,7,9,1,5,5
3358,7,36,1,4,4
3359,9,7,1,3,3
3360,2,29,2,6,12
3361,9,38,1,6,6
3362,1,35,2,5,10
3362,7,20,2,5,10
3363,8,12,1,5,5
3364,3,13,1,5,5
3365,8,25,2,6,12
3366,2,1,1,4,4
3367,8,5,2,6,12
3367,5,18,2,8,16
3368,7,28,1,5,5
3368,5,37,1,4,4
3369,4,19,1,6,6
3370,1,36,2,4,8
3371,4,14,2,5,10
3371,10,36,2,4,8
3371,3,1,1,4,4
3371,1,4,1,5,5
3372,9,21,1,6,6
3372,1,28,1,5,5
3372,5,28,2,5,10
3372,1,25,2,6,12
3372,10,29,1,6,6
3373,3,3,1,5,5
3374,7,4,1,5,5
3375,6,13,2,5,10
3375,8,25,1,6,6
3375,10,23,1,6,6
3376,4,17,2,7,14
3377,6,13,1,5,5
3378,5,33,2,4,8
3378,5,28,1,5,5
3379,4,26,2,4,8
3380,3,5,2,6,12
3380,5,9,2,5,10
3381,9,3,1,5,5
3382,3,38,2,6,12
3383,8,10,1,5,5
3384,2,32,1,3,3
3385,1,31,2,6,12
3386,3,23,2,6,12
3387,2,18,1,8,8
3388,1,31,2,6,12
3389,7,18,2,8,16
3390,1,12,2,5,10
3391,3,24,2,8,16
3391,2,38,1,6,6
3391,3,25,2,6,12
3392,7,38,1,6,6
3392,2,7,2,3,6
3392,9,3,2,5,10
3393,5,4,2,5,10
3394,4,20,1,5,5
3394,3,35,1,5,5
3395,9,37,2,4,8
3396,6,35,2,5,10
3397,8,32,1,3,3
3397,7,2,1,6,6
3398,10,6,2,3,6
3399,10,21,1,6,6
3400,7,22,2,8,16
3401,6,21,1,6,6
3402,9,16,1,6,6
3403,6,19,1,6,6
3404,8,38,1,6,6
3405,8,17,1,7,7
3406,6,37,2,4,8
3407,5,34,2,5,10
3407,7,30,1,6,6
3408,7,20,2,5,10
3409,3,14,2,5,10
3409,8,8,1,5,5
3410,8,14,2,5,10
3411,3,13,1,5,5
3412,8,6,2,3,6
3413,6,13,2,5,10
3414,7,38,2,6,12
3414,5,30,2,6,12
3415,7,2,2,6,12
3416,1,11,2,5,10
3417,9,15,1,6,6
3417,6,13,1,5,5
3418,3,33,2,4,8
3419,7,2,2,6,12
3419,3,2,1,6,6
3420,3,37,1,4,4
3421,6,1,2,4,8
3422,7,33,2,4,8
3423,10,33,2,4,8
3423,7,36,2,4,8
3424,8,17,2,7,14
3425,4,16,1,6,6
3426,5,17,1,7,7
3427,8,21,1,6,6
3428,1,30,1,6,6
3429,4,29,1,6,6
3430,4,12,2,5,10
3431,10,19,2,6,12
3432,7,13,1,5,5
3433,1,4,2,5,10
3433,9,6,1,3,3
3434,10,1,1,4,4
3435,5,2,1,6,6
3436,5,18,1,8,8
3437,1,15,2,6,12
3438,4,31,2,6,12
3438,9,37,2,4,8
3438,9,12,1,5,5
3439,5,28,2,5,10
3439,9,2,1,6,6
3439,2,33,1,4,4
3440,8,21,1,6,6
3441,6,6,1,3,3
3442,10,13,2,5,10
3443,7,17,2,7,14
3444,6,22,1,8,8
3444,5,17,1,7,7
3444,7,5,1,6,6
3445,9,8,1,5,5
3445,2,21,1,6,6
3445,7,26,2,4,8
3446,3,3,2,5,10
3447,7,36,1,4,4
3448,8,6,1,3,3
3448,8,31,2,6,12
3448,5,10,2,5,10
3449,3,26,2,4,8
3450,4,3,2,5,10
3451,5,30,1,6,6
3452,7,37,1,4,4
3453,7,33,2,4,8
3454,6,24,2,8,16
3454,6,37,2,4,8
3455,1,7,1,3,3
3455,4,15,2,6,12
3456,4,26,1,4,4
3457,2,30,1,6,6
3458,1,27,2,4,8
3458,4,11,1,5,5
3459,2,12,2,5,10
3459,1,30,1,6,6
3460,3,26,1,4,4
3460,1,29,1,6,6
3461,9,28,2,5,10
3462,6,34,1,5,5
3462,3,9,1,5,5
3463,9,30,1,6,6
3464,1,30,1,6,6
3465,10,38,2,6,12
3466,3,18,1,8,8
3467,10,13,2,5,10
3468,1,26,2,4,8
3469,2,34,1,5,5
3470,8,31,2,6,12
3471,6,5,1,6,6
3472,10,31,1,6,6
3473,9,34,1,5,5
3473,2,24,2,8,16
3474,4,8,2,5,10
3475,10,6,2,3,6
3476,2,8,1,5,5
3477,4,6,1,3,3
3478,1,31,2,6,12
3479,10,35,2,5,10
3480,2,22,1,8,8
3481,5,4,1,5,5
3482,2,31,1,6,6
3483,6,8,1,5,5
3484,1,24,1,8,8
3485,7,2,1,6,6
3486,9,6,2,3,6
3487,10,15,2,6,12
3488,3,18,1,8,8
3488,5,36,1,4,4
3489,1,10,1,5,5
3490,9,25,2,6,12
3491,3,3,2,5,10
3492,6,26,2,4,8
3493,7,13,1,5,5
3494,8,16,2,6,12
3495,5,28,2,5,10
3496,2,30,1,6,6
3497,6,30,2,6,12
3498,9,33,1,4,4
3498,4,27,1,4,4
3499,8,36,1,4,4
3500,6,4,1,5,5
3501,7,11,1,5,5
3502,9,1,2,4,8
3503,7,36,2,4,8
3504,6,24,2,8,16
3505,6,2,2,6,12
3505,10,25,2,6,12
3506,4,16,2,6,12
3507,6,24,2,8,16
3508,8,23,1,6,6
3508,9,19,1,6,6
3509,9,34,2,5,10
3509,4,8,2,5,10
3510,8,6,1,3,3
3511,8,28,2,5,10
3512,2,15,1,6,6
3513,3,23,1,6,6
3514,9,33,1,4,4
3514,10,25,2,6,12
3515,7,26,1,4,4
3516,6,23,2,6,12
3516,7,11,2,5,10
3516,4,37,1,4,4
3516,8,1,2,4,8
3517,6,9,1,5,5
3517,10,16,1,6,6
3518,10,34,1,5,5
3519,5,21,1,6,6
3520,9,24,2,8,16
3521,2,27,1,4,4
3522,1,16,2,6,12
3523,4,9,1,5,5
3524,6,25,2,6,12
3525,10,1,2,4,8
3526,5,38,2,6,12
3527,7,29,2,6,12
3528,2,20,2,5,10
3529,6,10,2,5,10
3530,2,28,2,5,10
3530,6,24,1,8,8
3531,8,18,2,8,16
3532,6,2,2,6,12
3533,4,17,1,7,7
3534,8,15,1,6,6
3535,7,18,2,8,16
3536,6,18,1,8,8
3537,2,34,1,5,5
3537,3,17,1,7,7
3538,2,30,1,6,6
3538,4,20,2,5,10
3539,7,23,2,6,12
3540,9,11,2,5,10
3541,6,38,1,6,6
3542,8,19,2,6,12
3543,2,2,1,6,6
3543,7,15,2,6,12
3544,10,17,1,7,7
3545,1,21,2,6,12
3546,2,5,2,6,12
3547,1,32,1,3,3
3548,4,38,2,6,12
3549,4,33,1,4,4
3550,4,20,1,5,5
3551,5,34,2,5,10
3551,1,30,1,6,6
3552,5,15,1,6,6
3553,8,29,2,6,12
3554,5,5,2,6,12
3555,8,14,1,5,5
3556,9,12,2,5,10
3556,1,38,1,6,6
3556,3,16,1,6,6
3557,2,34,1,5,5
3558,2,13,1,5,5
3559,8,30,1,6,6
3560,10,32,1,3,3
3561,5,11,2,5,10
3562,4,14,2,5,10
3562,6,20,1,5,5
3562,9,29,1,6,6
3563,10,4,1,5,5
3563,5,2,2,6,12
3564,3,33,1,4,4
3565,8,26,1,4,4
3565,5,27,1,4,4
3566,8,14,2,5,10
3567,1,35,2,5,10
3568,6,18,1,8,8
3569,8,26,1,4,4
3570,3,33,2,4,8
3571,7,6,2,3,6
3572,6,16,2,6,12
3573,3,10,1,5,5
3573,5,10,2,5,10
3574,8,38,2,6,12
3575,10,7,1,3,3
3576,5,35,1,5,5
3576,8,33,1,4,4
3577,6,12,2,5,10
3578,6,25,1,6,6
3579,1,14,2,5,10
3580,4,15,1,6,6
3581,8,32,2,3,6
3582,8,21,2,6,12
3583,5,37,1,4,4
3584,10,28,2,5,10
3584,10,15,2,6,12
3585,6,22,2,8,16
3586,10,3,1,5,5
3587,6,28,1,5,5
3588,8,13,1,5,5
3588,1,7,1,3,3
3589,2,24,1,8,8
3589,2,31,1,6,6
3590,2,11,1,5,5
3591,3,17,2,7,14
3592,2,2,2,6,12
3593,1,21,1,6,6
3594,5,36,2,4,8
3594,2,13,2,5,10
3595,2,14,2,5,10
3596,4,6,1,3,3
3597,2,19,2,6,12
3597,8,16,1,6,6
3598,4,19,1,6,6
3599,3,25,1,6,6
3600,1,30,2,6,12
3601,5,34,1,5,5
3601,3,26,1,4,4
3602,9,32,1,3,3
3602,2,24,1,8,8
3603,1,3,1,5,5
3604,1,31,2,6,12
3604,10,9,1,5,5
3605,6,33,2,4,8
3605,9,13,2,5,10
3605,3,2,2,6,12
3606,6,11,1,5,5
3607,10,14,1,5,5
3607,3,15,2,6,12
3608,5,22,1,8,8
3609,6,29,2,6,12
3610,9,26,1,4,4
3611,7,30,1,6,6
3611,6,6,1,3,3
3612,6,29,2,6,12
3613,3,27,2,4,8
3613,1,28,1,5,5
3614,9,33,1,4,4
3615,10,35,2,5,10
3615,7,27,2,4,8
3615,2,3,1,5,5
3616,1,22,2,8,16
3617,6,28,2,5,10
3617,3,26,2,4,8
3618,5,18,2,8,16
3618,10,4,2,5,10
3619,9,17,2,7,14
3620,10,28,1,5,5
3620,2,15,1,6,6
3621,4,20,1,5,5
3622,2,35,2,5,10
3622,3,36,2,4,8
3623,2,9,1,5,5
3624,10,12,2,5,10
3625,3,3,2,5,10
3626,8,23,1,6,6
3627,9,8,2,5,10
3628,3,33,1,4,4
3629,8,3,1,5,5
3630,1,37,1,4,4
3631,3,4,2,5,10
3631,5,24,1,8,8
3632,6,27,2,4,8
3633,6,25,1,6,6
3634,4,26,1,4,4
3635,4,33,2,4,8
3635,5,27,1,4,4
3636,9,33,1,4,4
3637,1,32,1,3,3
3638,8,36,2,4,8
3638,1,16,1,6,6
3639,4,34,2,5,10
3640,1,38,1,6,6
3640,8,12,2,5,10
3640,8,29,1,6,6
3641,1,7,1,3,3
3642,9,1,2,4,8
3643,4,28,1,5,5
3644,3,23,1,6,6
3645,7,18,2,8,16
3646,7,16,2,6,12
3647,10,16,2,6,12
3647,6,17,1,7,7
3648,8,28,2,5,10
3649,7,1,2,4,8
3650,9,37,2,4,8
3651,8,9,2,5,10
3652,9,25,2,6,12
3652,7,15,2,6,12
3653,4,22,1,8,8
3653,3,28,2,5,10
3653,2,12,2,5,10
3654,1,12,2,5,10
3655,2,25,2,6,12
3655,1,20,2,5,10
3656,2,10,1,5,5
3657,8,8,1,5,5
3658,7,7,1,3,3
3659,2,5,2,6,12
3660,2,32,1,3,3
3661,3,38,2,6,12
3662,9,21,1,6,6
3663,3,32,2,3,6
3664,3,20,2,5,10
3665,2,16,1,6,6
3665,2,3,2,5,10
3666,1,12,2,5,10
3667,10,28,1,5,5
3668,5,24,1,8,8
3669,7,4,2,5,10
3670,1,37,2,4,8
3671,2,38,1,6,6
3672,8,27,1,4,4
3672,10,35,2,5,10
3673,6,19,1,6,6
3674,1,12,2,5,10
3675,7,14,2,5,10
3676,4,20,2,5,10
3677,8,23,2,6,12
3678,9,28,2,5,10
3679,10,29,2,6,12
3680,7,13,2,5,10
3681,4,29,1,6,6
3682,6,28,1,5,5
3683,2,19,1,6,6
3684,8,15,2,6,12
3684,2,24,2,8,16
3685,7,3,1,5,5
3685,1,23,2,6,12
3686,7,3,2,5,10
3687,8,24,1,8,8
3688,8,23,2,6,12
3688,1,7,1,3,3
3688,2,10,2,5,10
3688,4,18,2,8,16
3688,7,15,2,6,12
3688,1,8,1,5,5
3689,7,19,2,6,12
3690,2,14,2,5,10
3691,8,3,2,5,10
3692,1,8,2,5,10
3693,2,31,2,6,12
3694,3,34,1,5,5
3695,5,9,2,5,10
3695,5,20,1,5,5
3696,6,20,1,5,5
3697,6,32,2,3,6
3698,9,23,1,6,6
3699,5,24,1,8,8
3699,1,17,2,7,14
3700,4,38,2,6,12
3701,7,15,2,6,12
3702,4,4,1,5,5
3703,5,9,2,5,10
3704,5,19,2,6,12
3705,4,23,1,6,6
3705,5,1,2,4,8
3706,10,29,1,6,6
3707,1,24,1,8,8
3707,4,26,1,4,4
3707,6,30,2,6,12
3707,6,11,1,5,5
3708,2,21,1,6,6
3709,8,7,1,3,3
3710,3,23,1,6,6
3711,7,2,2,6,12
3712,9,27,2,4,8
3713,6,25,2,6,12
3714,5,4,1,5,5
3715,10,24,1,8,8
3716,4,14,2,5,10
3717,5,35,1,5,5
3718,9,18,1,8,8
3719,2,7,2,3,6
3720,1,1,1,4,4
3721,1,13,1,5,5
3721,5,33,1,4,4
3722,4,23,1,6,6
3723,3,20,1,5,5
3724,9,32,1,3,3
3724,2,12,1,5,5
3725,1,22,1,8,8
3726,6,25,2,6,12
3726,3,6,2,3,6
3726,8,19,2,6,12
3727,10,28,1,5,5
3727,9,9,1,5,5
3728,9,21,1,6,6
3728,3,26,2,4,8
3729,3,15,2,6,12
3730,7,34,2,5,10
3730,8,24,1,8,8
3731,1,21,2,6,12
3732,7,28,2,5,10
3732,2,21,2,6,12
3733,3,18,1,8,8
3733,5,7,1,3,3
3734,5,15,2,6,12
3735,9,14,2,5,10
3735,2,7,2,3,6
3736,6,30,2,6,12
3737,6,31,1,6,6
3738,3,4,1,5,5
3739,1,13,2,5,10
3739,8,18,2,8,16
3740,10,13,2,5,10
3741,7,37,2,4,8
3742,8,14,1,5,5
3743,3,35,1,5,5
3744,10,29,1,6,6
3745,6,14,2,5,10
3746,4,25,1,6,6
3746,7,17,2,7,14
3746,3,23,2,6,12
3747,4,30,1,6,6
3748,6,6,2,3,6
3749,9,23,1,6,6
3750,7,28,1,5,5
3751,9,21,1,6,6
3752,2,21,1,6,6
3753,1,16,1,6,6
3753,1,24,2,8,16
3754,9,36,1,4,4
3755,9,17,2,7,14
3756,8,5,2,6,12
3757,8,34,2,5,10
3757,4,21,1,6,6
3758,3,10,2,5,10
3759,1,8,1,5,5
3760,8,27,1,4,4
3761,1,10,1,5,5
3762,7,15,1,6,6
3763,4,8,1,5,5
3764,4,25,2,6,12
3765,6,36,1,4,4
3765,2,30,1,6,6
3766,7,31,1,6,6
3766,2,18,2,8,16
3767,9,1,1,4,4
3768,8,6,1,3,3
3768,3,28,1,5,5
3768,10,6,2,3,6
3769,3,4,1,5,5
3770,4,30,2,6,12
3771,6,10,2,5,10
3772,2,21,1,6,6
3772,6,36,1,4,4
3773,7,24,1,8,8
3773,6,28,2,5,10
3773,10,4,2,5,10
3774,9,36,1,4,4
3775,10,24,1,8,8
3776,6,24,1,8,8
3776,5,2,1,6,6
3777,9,28,1,5,5
3778,6,22,1,8,8
3778,6,19,1,6,6
3779,1,2,1,6,6
3780,1,30,2,6,12
3781,2,6,1,3,3
3782,10,22,2,8,16
3783,8,34,2,5,10
3783,5,22,2,8,16
3784,8,34,2,5,10
3785,8,11,1,5,5
3786,4,5,2,6,12
3786,2,35,1,5,5
3787,5,4,1,5,5
3787,3,17,1,7,7
3788,3,33,1,4,4
3788,2,30,1,6,6
3789,10,6,1,3,3
3790,9,31,1,6,6
3790,7,30,2,6,12
3790,10,24,2,8,16
3791,5,18,2,8,16
3792,9,20,2,5,10
3793,7,21,1,6,6
3794,2,14,2,5,10
3795,9,24,1,8,8
3795,6,16,1,6,6
3796,10,14,1,5,5
3797,1,30,2,6,12
3797,2,18,1,8,8
3798,6,6,2,3,6
3798,10,3,2,5,10
3799,2,20,2,5,10
3800,5,31,2,6,12
3801,1,4,1,5,5
3802,5,6,1,3,3
3803,4,12,2,5,10
3803,4,13,1,5,5
3804,9,35,1,5,5
